10.000000	-240.000
10.072464	-240.000
10.145453	-240.000
10.218971	-240.000
10.293022	-240.000
10.367610	-240.000
10.442738	-240.000
10.518411	-240.000
10.594631	-240.000
10.671404	-240.000
10.748734	-240.000
10.826623	-240.000
10.905077	-240.000
10.984100	-240.000
11.063695	-240.000
11.143867	-240.000
11.224621	-240.000
11.305959	-240.000
11.387886	-240.000
11.470407	-240.000
11.553527	-240.000
11.637249	-240.000
11.721577	-240.000
11.806517	-240.000
11.892071	-240.000
11.978246	-240.000
12.065045	-240.000
12.152473	-240.000
12.240536	-240.000
12.329235	-240.000
12.418578	-240.000
12.508568	-240.000
12.599211	-240.000
12.690510	-240.000
12.782471	-240.000
12.875097	-240.000
12.968395	-240.000
13.062370	-240.000
13.157025	-240.000
13.252366	-240.000
13.348398	-240.000
13.445127	-240.000
13.542556	-240.000
13.640691	-240.000
13.739536	-240.000
13.839099	-240.000
13.939383	-240.000
14.040393	-240.000
14.142136	-240.000
14.244616	-240.000
14.347837	-240.000
14.451808	-240.000
14.556532	-240.000
14.662014	-240.000
14.768262	-240.000
14.875278	-239.999
14.983070	-239.999
15.091644	-239.984
15.201005	-239.955
15.311157	-239.872
15.422109	-239.561
15.533863	-237.210
15.646428	-232.255
15.759809	-226.121
15.874010	-219.110
15.989040	-211.601
16.104904	-204.288
16.221605	-196.940
16.339155	-189.595
16.457554	-182.246
16.576813	-174.894
16.696936	-167.539
16.817928	-160.185
16.939798	-152.833
17.062551	-145.486
17.186193	-138.146
17.310732	-130.816
17.436172	-123.499
17.562521	-116.200
17.689787	-108.920
17.817974	-101.668
17.947090	-94.445
18.077143	-87.262
18.208138	-80.121
18.340080	-73.035
18.472980	-66.011
18.606844	-59.063
18.741676	-52.205
18.877487	-45.453
19.014280	-38.836
19.152065	-32.370
19.290850	-26.115
19.430639	-20.087
19.571442	-14.405
19.713264	-9.122
19.856115	-4.379
20.000000	-0.791
20.144928	-0.014
20.290907	-0.040
20.437943	-0.009
20.586044	0.001
20.735220	0.000
20.885475	0.001
21.036821	0.001
21.189262	0.002
21.342808	0.002
21.497467	0.002
21.653246	0.002
21.810154	0.003
21.968201	0.003
22.127390	0.003
22.287735	0.003
22.449242	0.004
22.611917	0.004
22.775772	0.004
22.940815	0.004
23.107054	0.005
23.274498	0.005
23.443153	0.005
23.613033	0.005
23.784142	0.006
23.956491	0.006
24.130091	0.006
24.304947	0.007
24.481071	0.007
24.658470	0.007
24.837156	0.008
25.017136	0.008
25.198421	0.009
25.381020	0.010
25.564941	0.012
25.750195	0.013
25.936790	0.015
26.124741	0.016
26.314051	0.018
26.504732	0.019
26.696796	0.020
26.890253	0.022
27.085112	0.023
27.281382	0.024
27.479073	0.025
27.678198	0.027
27.878765	0.028
28.080786	0.029
28.284271	0.030
28.489231	0.032
28.695675	0.033
28.903616	0.034
29.113064	0.035
29.324028	0.037
29.536524	0.038
29.750557	0.039
29.966141	0.041
30.183289	0.042
30.402010	0.044
30.622314	0.046
30.844217	0.047
31.067726	0.049
31.292856	0.050
31.519617	0.051
31.748020	0.053
31.978081	0.054
32.209808	0.056
32.443211	0.058
32.678310	0.059
32.915108	0.060
33.153625	0.062
33.393871	0.063
33.635857	0.065
33.879597	0.066
34.125103	0.067
34.372387	0.069
34.621464	0.070
34.872345	0.072
35.125042	0.074
35.379574	0.075
35.635948	0.077
35.894180	0.078
36.154285	0.080
36.416275	0.081
36.680161	0.083
36.945961	0.085
37.213688	0.086
37.483353	0.088
37.754974	0.090
38.028561	0.091
38.304131	0.093
38.581699	0.094
38.861279	0.096
39.142883	0.097
39.426529	0.099
39.712231	0.100
40.000000	0.102
40.289856	0.103
40.581814	0.105
40.875885	0.107
41.172089	0.109
41.470440	0.110
41.770950	0.112
42.073643	0.114
42.378525	0.116
42.685616	0.117
42.994934	0.119
43.306492	0.121
43.620308	0.122
43.936401	0.124
44.254780	0.126
44.575470	0.128
44.898483	0.129
45.223835	0.131
45.551544	0.133
45.881630	0.134
46.214108	0.136
46.548996	0.138
46.886307	0.140
47.226067	0.142
47.568283	0.144
47.912983	0.145
48.260181	0.147
48.609894	0.149
48.962143	0.151
49.316940	0.152
49.674313	0.154
50.034271	0.156
50.396843	0.157
50.762039	0.159
51.129883	0.161
51.500389	0.162
51.873581	0.164
52.249481	0.166
52.628101	0.168
53.009464	0.169
53.393593	0.171
53.780506	0.173
54.170223	0.175
54.562763	0.176
54.958145	0.178
55.356396	0.180
55.757530	0.181
56.161572	0.183
56.568542	0.184
56.978462	0.186
57.391350	0.188
57.807232	0.190
58.226128	0.192
58.648056	0.193
59.073048	0.195
59.501114	0.197
59.932281	0.199
60.366577	0.201
60.804020	0.203
61.244629	0.205
61.688435	0.207
62.135452	0.209
62.585712	0.211
63.039234	0.212
63.496040	0.214
63.956161	0.216
64.419617	0.218
64.886421	0.219
65.356621	0.221
65.830215	0.223
66.307251	0.225
66.787743	0.226
67.271713	0.228
67.759193	0.230
68.250206	0.232
68.744774	0.233
69.242928	0.235
69.744690	0.237
70.250084	0.239
70.759148	0.241
71.271896	0.244
71.788361	0.246
72.308571	0.248
72.832550	0.250
73.360321	0.252
73.891922	0.254
74.427376	0.256
74.966705	0.257
75.509949	0.259
76.057121	0.261
76.608261	0.263
77.163399	0.264
77.722557	0.266
78.285767	0.268
78.853058	0.269
79.424461	0.271
80.000000	0.273
80.579712	0.275
81.163628	0.277
81.751770	0.279
82.344177	0.281
82.940880	0.283
83.541901	0.285
84.147285	0.287
84.757050	0.289
85.371231	0.292
85.989868	0.294
86.612984	0.296
87.240616	0.298
87.872803	0.300
88.509560	0.303
89.150940	0.305
89.796967	0.307
90.447670	0.310
91.103088	0.312
91.763260	0.315
92.428215	0.318
93.097992	0.320
93.772614	0.323
94.452133	0.326
95.136566	0.328
95.825966	0.331
96.520363	0.335
97.219788	0.338
97.924286	0.343
98.633881	0.347
99.348625	0.353
100.068542	0.359
100.793686	0.365
101.524078	0.372
102.259766	0.380
103.000778	0.388
103.747162	0.397
104.498962	0.406
105.256203	0.416
106.018929	0.426
106.787186	0.435
107.561012	0.445
108.340446	0.455
109.125526	0.465
109.916290	0.474
110.712791	0.484
111.515060	0.494
112.323143	0.504
113.137085	0.513
113.956924	0.522
114.782700	0.532
115.614464	0.541
116.452255	0.551
117.296112	0.561
118.146095	0.570
119.002228	0.580
119.864563	0.589
120.733154	0.598
121.608040	0.607
122.489258	0.616
123.376869	0.625
124.270905	0.634
125.171425	0.644
126.078468	0.653
126.992081	0.662
127.912323	0.672
128.839233	0.681
129.772842	0.690
130.713242	0.699
131.660431	0.707
132.614502	0.716
133.575485	0.725
134.543427	0.733
135.518387	0.742
136.500412	0.751
137.489548	0.760
138.485855	0.769
139.489380	0.778
140.500168	0.786
141.518295	0.795
142.543793	0.804
143.576721	0.812
144.617142	0.821
145.665100	0.829
146.720642	0.838
147.783844	0.847
148.854752	0.855
149.933411	0.864
151.019897	0.873
152.114243	0.882
153.216522	0.891
154.326797	0.900
155.445114	0.909
156.571533	0.918
157.706116	0.927
158.848923	0.936
160.000000	0.945
161.159424	0.954
162.327255	0.964
163.503540	0.973
164.688354	0.983
165.881760	0.992
167.083801	1.001
168.294571	1.011
169.514099	1.020
170.742462	1.030
171.979736	1.039
173.225967	1.049
174.481232	1.059
175.745605	1.069
177.019119	1.078
178.301880	1.088
179.593933	1.098
180.895340	1.107
182.206177	1.117
183.526520	1.127
184.856430	1.137
186.195984	1.147
187.545227	1.156
188.904266	1.166
190.273132	1.176
191.651932	1.186
193.040726	1.196
194.439575	1.206
195.848572	1.216
197.267761	1.226
198.697250	1.235
200.137085	1.245
201.587372	1.255
203.048157	1.265
204.519531	1.275
206.001556	1.286
207.494324	1.296
208.997925	1.306
210.512405	1.316
212.037857	1.327
